id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
6637,1988-12-07,"F/V OPTY; Shemya Island, Aleutian Island Chain, Alaska","Shemya Island, Aleutian Island Chain, Alaska",52.7344,-174.076,,,"Diesel, hydraulic oil, lube oil",,,,,,16000,3,"On December 3, 1988, the OPTY, a 139-foot vessel owned by Opty Fishing Corporation of Fairhaven, Massachusetts, grounded outside Alcan Harbor on the northwestern side of Shemya Island, part of the Aleutian Island Alaska Maritime National Wildlife Refuge System.  High winds and seas  apparently contributed to the grounding of the vessel, which carried 16,000 gallons of diesel, 1,000 gallons of hydraulic oil, and 400 gallons of lube oil.  None of the oil was observed to be leaking into the water.  USCG district 17."
6636,1988-12-06,"Barge STC 9; Chesapeake Bay, Maryland","Chesapeake Bay, Maryland",38.6788,-76.2946,,,Asphalt,,,,,,953000,3,"At approximately 2300 on December 5, 1988, the barge STC 9 was run aground by its tow on hard bottom two miles north of Poole Island in the Chesapeake Bay.  The single skin barge carried a cargo of 22, 700 barrels of asphalt, heated at 280?F in eight tanks.  USCG district 5."
6635,1988-11-28,"F/V VALERIE G; Nehenta Bay, Gravina Island, Alaska","Nehenta Bay, Gravina Island, Alaska",55.157,-131.794,,,"Diesel, lube oil",,,,,,275,3,"On November 27, 1988, winds of up to 60 knots in Clarence Strait blew the fishing vessel VALERIE G hard aground at the head of Nehenta Bay on the southwest side of Gravina Island.  The grounding occurred on an extremely high tide; efforts were unsuccessful to refloat the vessel, which contained about 250 gallons of diesel and around 25 gallons of lube oil.  Due to the weather and the vessel's location, communications and overflights were virtually impossible.  USCG district 17."
6634,1988-11-27,"Doe Run Lead Company; Herculaneum, Missouri","Herculaneum, Missouri",38.2684,-90.3746,,,93% sulfuric acid,,,,,,2800000,3,"On November 24, 1988, Doe Run Lead Company reported that its barge ACO-501, loaded with 1,400 tons of 93% sulfuric acid, was missing.   The U.S. Coast Guard Captain of the Port, St. Louis found that the barge had sunk in place at the loading dock.  Soundings indicated that the cargo remained in the barge.  USCG district 9."
6633,1988-11-17,"Tar Balls; Sebastian Inlet, Florida","Sebastian Inlet, Florida",27.8647,-80.4567,,,Oil,,,,,,,6,"On  November 17, 1988, the U.S. Coast Guard Marine Safety Office (MSO), Miami, received a report of an oil spill at Sebastian Inlet in Martin County, Florida. The spill was described as a slick of tar balls measuring 50 feet wide by approximately five miles long, offshore of the inlet and trailing southeast with some tar balls already on the beach.  MSO personnel on a Coast Guard Auxiliary overflight confirmed the report of tar balls two miles north of the inlet and sighted a scattered slick six miles offshore covering approximately four square miles and trailing in a southeasterly direction.  USCG district 7."
6632,1988-11-14,"Marathon Spark Platform; Upper Cook Inlet, Alaska","Upper Cook Inlet, Alaska",60.9971,-150.729,,,Cook Inlet crude,,,,,,840,3,"On November 14, 1988, a water well off the Marathon Oil Company Spark platform accidentally communicated with an oil reservoir, releasing approximately 20 barrels of Cook Inlet crude into Upper Cook Inlet, Alaska.  A snow storm and poor visibility prevented the U.S. Coast Guard from monitoring the oil slick until that afternoon.  USCG district 17."
6631,1988-11-03,"F/V City of Seattle; Atka Island, Aleutian Islands Chain","Atka Island, Aleutian Islands Chain",52.2092,-174.159,,,Diesel,,,,,,12000,3,"At 0200 on November 3, 1988, the 100-foot fishing vessel, City of Seattle, grounded in heavy seas at Crescent Bay on the northwest end of Atka Island, spilling approximately 12,000 gallons of diesel.  All of the crew aboard the vessel were rescued by another fishing boat.  USCG district 17."
6630,1988-11-02,"M/V Alaska Constructor; Trading Bay, Upper Cook Inlet, Alaska","Trading Bay, Upper Cook Inlet, Alaska",60.8645,-151.108,,,"Gasoline, diesel",,,,,,18000,3,"At approximately 0830 on November 2, 1988, an explosion ripped through the Alaska Constructor, a 113-foot supply vessel en route from Anchorage to Trading Bay to deliver fuel to an earth-moving operation.  The explosion occurred while the vessel was aground at Trading Bay.   A tank truck containing 3,000 gallons of gasoline immediately caught fire on the vessel's deck.   The Alaska Constructor  also had 7,000 gallons of gasoline and 11,000 gallons of diesel in tanks below the deck.  The Nikiski Fire Department, workboats in the vicinity, and a U.S. Coast Guard cutter responded to the blaze.  One man escaped overboard in the shallow water, while three others remained trapped aboard the vessel.  Cook Inlet Pipeline Co. activated the Cook Inlet Response Organization, which sent two vessels and a fireproof boom to curb any pollution.  USCG district 17."
6629,1988-10-27,HROGERS CITY BARGE; Great Lakes,Great Lakes,47.2989,-89.0102,,,calcium chloride,,,,,,,1,The spill of a large quantity (50 tons or more of 40% mixture) of a calcium chloride solution into the lake will initially cause the formation of a dense slug or slurry of mixed chemical and entrained water to move to the bottom directly under the barge.  USCG district 9.
6628,1988-10-27,ROGERS CITY BARGE; Lake Huron,Lake Huron,45.4967,-83.8717,,,Calcium Chloride,,,,,,,5,"Calcium Chloride potential spill Jay,  We've dealt with a potential spill of calcium chloride today.  Lt. Mike Smith (906) 635-3220 called about a barge that has turned turtle in Lake Huron 45 29.8N, 083 52.3 W.  It has 4000 tons of 42% calcium chloride onboard and is in danger of sinking in 135 ft of water, about 2 miles offshore.  The owner wants to dump the load of CaCl in order to save the barge.  The CG wanted to know what the env. inpacts would be if they did dump the load.  After conferring with Jacqui and Tim Riley with RPI we gave Lt. Smith the following recommendations. 1) first option: don't dump the product 2) second option: if they did have to dump the product to save the  barge: it would create a locshort txic problem for the  critters, very low if any mortality. Lt. Smith said they would try not to let them dump the load.  USCG district 9."
6627,1988-10-24,"T/S SEA KING; Chesapeake Bay, Virginia","Chesapeake Bay, Virginia",37.047,-76.119,,,Arabian crude oil,,,,,,20000000,3,"Just after midnight on October 24, 1988, the 850-foot tank ship SEA KING, carrying 20,000,000 gallons of Arabian crude oil, ran aground at the entrance of the Chesapeake Bay near Norfolk, Virginia.  Although three-fourths of the vessel length was aground on the mud/sand bottom, refloating was expected to occur without incident.On the third attempt, five tugs helped refloat the SEA KING at 0645 on October 25, 1989.  No pollution to the environment occurred.  The vessel proceeded to the Sewell's Point anchorage for a bottom survey.  USCG district 5."
6625,1988-10-13,"Central State Products; Cranston, Rhode Island","Cranston, Rhode Island",41.7804,-71.4335,,,Diisononyl phthalate,,,,,,100,3,"At 1600 on October 12, 1988, approximately 100 gallons of diisononyl phthalate was spilled on the ground while being transferred from a tank truck to a Central State Products tank  USCG district 1."
6626,1988-10-13,"T/V OMI COLUMBIA; Point Ano Neuevo, California","Point Ano Neuevo, California",34.229,-120.426,,,Tanker,,,,,,,3,"At about 1200 on October 13, 1988, the tanker OMI COLUMBIA lost power 22 miles offshore of Point Ano Nuevo, California.  The vessel had been transiting ""in ballast"" and was drifting in a northeasterly direction while affecting repairs.  A tug was en route to the vessel with an estimated time of arrival on-scene of 0700 on October 14.  USCG district 11."
6623,1988-10-10,"BARGE OLS-30; Rogers City, Michigan","Rogers City, Michigan",45.8551,-83.7233,,,Calcium chloride solution,,,,,,10000000,3,"NOAA/OMA was notified of the incident on October 10, 1988, by the Federal On-Scene Coordinator (OSC) and requested to evaluate the threat to the environment from spill.  NOAA advised the Coast Guard that a whitefish spawning ground was located inshore of the wreck.  In addition, the cargo would probably sink, although NOAA expected rapid recolonization of benthic organisms because the pollutant would rapidly disperse in the water.  Because the OSC felt that the operation posed a high human safety hazard, and there was a high probability of inclement weather threatening salvage attempts, NOAA recommended that a controlled release was preferred to risking human life or chancing an uncontrolled catastrophic release.  USCG district 9."
6624,1988-10-10,"Mystery Spill7; Long Beach, Washington","Long Beach, Washington",46.38,-124.063,,,Unknown substance,,,,,,,3,"The U.S. Coast Guard Marine Safety Office (MSO), Portland, received a report of dead birds washing ashore near Long Beach, Washington.  The report also mentioned a green substance in the surf zone.  USCG district 13."
6622,1988-10-08,"Linde Division Gas Plant; Wilmington, North Carolina","Wilmington, North Carolina",34.0833,-79.9167,,,Liquid oxygen,,,,,,,3,"At 0100 on October 8, 1988, a valve failed at the Linde Division Gas Plant, releasing liquid oxygen (LOX).  Cape Industries, a major petrochemical plant about five miles north of Wilmington, North Carolina, was evacuated.  A major concern was protecting the river traffic in the immediate vicinity of the plant.  USCG district 5."
6620,1988-10-07,"M/V JAHRE SPRAY; Delaware Bay, Pennsylvania","Delaware Bay, Pennsylvania",39.8004,-75.3904,,,Nigerian crude oil,,,,,,,3,"On October 7, 1988, the M/V JAHRE SPRAY, a Liberian ship carrying 830,000 barrels of light Nigerian crude oil, was anchored in Big Stone Anchorage in Delaware Bay, trailing a sheen measuring approximately 150 feet by six miles.  The nature of the sheen could have been cargo, fuel, or lube oil.  USCG district 1."
6621,1988-10-07,"Puget Island; Columbia River, Oregon","Columbia River, Oregon",46.1811,-123.387,,,Oil,,,,,,,3,"On October 7, 1988, the U.S. Coast Guard Marine Safety Office (MSO), Portland, Oregon, received a report of an oil spill between miles 35 and 40 on the Columbia River near Puget Island.  A Coast Guard Air Station Astoria overflight confirmed a heavy, dark slick covering half of the southern channel of the river adjacent to Puget Island.  USCG district 13."
6619,1988-10-06,"W & T Oil Properties; Bayou Sorrel, Louisiana","Bayou Sorrel, Louisiana",30.1623,-91.3373,,,Oil,,,,,,,3,"On October 6, 1988, a contract gauger in the area reported to the U.S. Coast Guard Marine Safety Office, New Orleans, that approximately 400 square yards of Bayou Sorrel, including nearby vegetation, were covered with thick, black oil.  USCG district 8."
6618,1988-10-05,"T/B EDGE MOOR I; Port Everglades, Fort Lauderdale, Florida","Port Everglades, Fort Lauderdale, Florida",26.0949,-80.1206,,,Ferric chloride solution (30%),,,,,,,3,"On October 5, 1988, while off Palm Beach, Florida, the tank barge EDGE MOOR I began leaking a small quantity of its 950,000-gallon cargo of ferric chloride solution (30%) through several holes in the main deck.  The barge was refused permission to enter the Port of Palm Beach to inspect the barge and make repairs.  USCG district 7."
6617,1988-10-03,"Centro Medico Hospital; San Juan, Puerto Rico","San Juan, Puerto Rico",18.4588,-66.07,,,Number 6 Oil,,,,,,1500,3,"On October 3, 1988, a ruptured pipeline at the Centro Medico Hospital released approximately 1,500 gallons of number 6 oil. The oil entered a storm drain and flowed into Josefina Creek, Rio Piedras, Martin Pe""a Channel, and San Juan Harbor.  The major contamination was in the creek, canal, and Rio Piedras, where there was extensive oiling of the mangrove shorelines.  USCG district 7."
6616,1988-10-01,"M&V Production Company; Barataria, Louisiana","Barataria, Louisiana",29.724,-90.1466,,,Sweet crude oil,,,,,,4200,3,"In late September 1988, approximately 100 barrels of sweet crude oil leaked from an M&V Production Company subsurface pipeline into a wetland area near Bayou Saint Denis, approximately one-half mile west of Barataria, Louisiana.  The leak from the pipeline, which leads from an active oil well to a commingling tank complex nearby, affected up to four acres of adjacent grassy wetland and waterways.  The U.S. Coast Guard Marine Safety Office (MSO), New Orleans, directed the facility operators to take immediate action to control the spill and clean up the area.  USCG district 8."
6615,1988-09-29,"Mystery Oil Spill3; Pompano Beach, Florida","Pompano Beach, Florida",26.242,-80.078,,,Oil,,,,,,200,3,"On September 29, 1988, the U.S. Coast Guard Marine Safety Office (MSO), Miami, received a report of an oil slick one mile offshore of Pompano Beach.  A boat from Coast Guard Station Ft. Lauderdale took samples and reported that the slick was 75 yards offshore, and estimated the slick's size as approximately 200 gallons spread over a three-mile area adjacent to the shore.  USCG district 7."
6614,1988-09-10,"LeBeouf Towing Company; New Orleans, Louisiana","New Orleans, Louisiana",29.959,-90.052,,,Louisiana crude,,,,,,126000,3,"At approximately midnight on September 10, 1988 during Hurricane Florence, a LeBeouf Towing Company tugboat was attempting to move four barges loaded with Louisiana  sweet crude oil into the Mississippi River.  The tugboat and barges were separated during the height of the storm.  Two of the four barges were grounded on the jetty adjacent to the Mississippi River outflow area at light number 61 (approximately 45 miles east-southeast of New Orleans).   Barge B-15 was stranded on the jetty as storm-surge waters receded.  Barge Ellen was aground by her starboard bow on the same jetty.  Both barges were damaged and leaking.  The combined load carried by the two barges was reported as 17,000 barrels of Louisiana crude; 3,000 barrels were lost.  The U.S. Coast  Guard Marine Safety Office (MSO), New Orleans, was notified of the spill later that morning and launched a surveillance overflight that discovered a rainbow sheen slick measuring approximately 5 miles long by 1 mile wide adjacent to and downstream of the grounded barges. The two remaining barges from the original tow were still adrift in the outflow area.  USCG district 8."
6613,1988-09-08,"Apex Towing Company; Baton Rouge, Louisiana","Baton Rouge, Louisiana",31.6308,-91.4211,,,Styrene liquid,,,,,,42000,3,"At about midnight on September 7, 1988, an Apex Towing Company barge grounded at mile marker 342 on the Mississippi River, approximately 140 miles north of Baton Rouge, Louisiana.   The barge was loaded with 22,000 barrels of styrene liquid; an estimated 5,000 barrels were spilled.  Observers reported strong odors in the vicinity and were experiencing difficulty breathing.  USCG district 8."
6611,1988-09-03,"ESSO Puerto Rico; Mississippi River, Louisiana","Mississippi River, Louisiana",29.9167,-90.25,,,Carbon black feedstock,,,,,,966000,8,"At approximately midnight on September 3, 1988, the ESSO Puerto Rico, loaded with carbon black feedstock, departed EXXON Corporation's Baton Rouge facility bound for the Gulf of Mexico.  Around 0800, the vessel apparently struck the anchor of a Lykes ship at the Kenner Bend Anchorage (river mile 114), opening the No. 1 starboard tank and releasing 23,000 barrels of carbon black feedstock.  The bulk of the material was released over a period of 45 minutes.  During this time, the vessel traveled about 10 miles down the river.  At the time of the incident, river currents were less than one knot, wind was southerly, and the water temperature was approximately 85 degrees F.The U.S. Coast Guard Marine Safety Office (MSO), New Orleans, was notified of the spill and the vessel was anchored at mile marker 75.  The USCG Atlantic Strike Team's (AST) assistance was requested.  Small, rainbow sheens of about 12 inches in diameter developed near the anchor site and the severely listing vessel.  No other evidence of a spill was apparent.EXXON hired Continental Shelf Associates (CSA) to sample the river bottom for oil.  Sampling began on September 5 by AST and September 6 by CSA.  At intervals of every mile between river mile 64.5 and 114, samples were taken from bank to bank.  In all samples taken, very little oil was detected.  EXXON Corporation was requested to provide data on the spilled material and its physical characteristics in fresh, brackish, and saltwater environments.  They were also requested to conduct a study on the effects of the material on bottom-dwelling, filter-feeding species residing in the river outflow region.  USCG district 8.  Keyword: Sub-surface oil, fingerprinting, Atlantic Strike Team (AST), absorbent pads, suction operations.."
6612,1988-09-03,T/V ESSO PUERTO RICO; Mississippi River,Mississippi River,29.97,-90.393,,,Carbon-black feedstock,,,,,,966000,3,"At approximately  midnight on September 3, 1988, the ESSO Puerto Rico, newly loaded with carbon-black feedstock at EXXON Corporation's Baton Rouge facility, was en route down the Mississippi River to the Gulf of Mexico.  The vessel struck a submerged object at mile marker 114, opening a starboard tank that released 23,000 barrels of material.  A hole measuring 14 inches by more than 32 feet resulted in the bulk of the material being released within approximately 45 minutes over 10 miles travel downriver.  The U.S. Coast Guard Marine Safety Office (MSO), New Orleans, was notified of the spill and the vessel was anchored at mile marker 75.  The feedstock material spilled was not visible at the water surface and, except for small, rainbow sheens of about 12 inches in diameter developing near the anchor site and the severely listing vessel, no other evidence of a spill was apparent.  USCG district 8."
6610,1988-08-28,"Pier 11; San Juan, Puerto Rico","San Juan, Puerto Rico",18.4532,-66.0704,,,Hydrofluoric acid,,,,,,,3,"During a routine harbor patrol at Pier 11 on August 28, 1988, the U.S. Coast Guard Marine Safety Office (MSO), San Juan, Puerto Rico, discovered three damaged 25-gallon drums of hydrofluoric acid.  One of the drums was leaking and emitting fumes.  There were scattered showers and, as a result, what appeared to be a large puddle of acid and water on the concrete pier.  The MSO contacted the Puerto Rico Environmental Quality Board (EQB) and the facility owner, who assumed responsibility.The shipper hired an environmental services company to enter the area and survey the scene. With the MSO entry team, wearing Level B protective gear, acting backup, the contractor Level B team entered the area and found one drum empty, one damaged with a loss of about eight gallons, and the third damaged but intact.  The large puddle of acid and water was found to have pH readings of between 2 and 5.  USCG district 7."
6607,1988-08-24,"Barge 565; Chesapeake Bay, Virginia and Maryland","Chesapeake Bay, Virginia and Maryland",37.0161,-76.2015,,,Used fuel oil,,,,,,168000,3,"On August 24, 1988, the Barge 565 suffered a tank fracture while en route to Richmond, Virginia with its cargo of used fuel oil.  A passing ship radioed the tow tug that the barge appeared to be sagging in the middle.  Personnel on the tug reportedly smelled oil and believed that the barge was leaking.  The barge was still underway at two knots when the U.S. Coast Guard Marine Safety Office (MSO), Hampton Roads, was notified around 0800.  USCG district 5."
6609,1988-08-24,BARGE 865; Chesapeake Bay,Chesapeake Bay,37.6667,-70.3167,,,Gasoline/Diesel No. 2 mixture,,,,,,168000,9,"At 0900 EST the people on Barge 865 called the Coast Guard with a report that they smelled Diesel and the middle of the barge was sagging. The SSC was notified and called Seattle requesting Trajectories, Information Management and Resources at Risk support.  At noon the barge was sinking and requested permission to beach it, the barge was heading for Indian Creek on the Western Shore of Chesapeake Bay when it ran aground in 16 feet of water at 37'40""5 N, 70'18""7 W.  The barge is carrying 18919 bbls of a Gasoline/Diesel No. 2 mixture, approx. 4,000 bbls have spilled.  A number of oil sightings were reported throughout the day.  USCG district 5."
6608,1988-08-24,"IRKUTSK/OCEAN FAME; Cape Flattery, Washington","Cape Flattery, Washington",48.4434,-125.628,,,Marine diesel,,,,,,2000,3,"At 0630 on August 24, 1988, the Russian fishing trawler IRKUTSK and the Panamanian freighter OCEAN FAME collided 56 miles off Cape Flattery, Washington.  Both vessels sustained damage which included a ruptured fuel tank on the IRKUTSK that resulted in a 2,000-gallon spill of marine diesel.  Neither vessel sustained enough damage to be in danger of sinking.  USCG district 13."
6606,1988-08-21,"Crowley Barge Tanker  570; Flaxman Island, Beaufort Sea, Alaska","Flaxman Island, Beaufort Sea, Alaska",70.2254,-146.001,,,Arctic heating fuel,,,,,,68000,3,"During the night of August 20, 1988, the Crowley barge tanker 570, en route to Kaktovik in northeast Alaska, struck an iceberg and lost approximately 68,000 gallons of Arctic heating fuel.  The release occurred while the barge was halfway between Prudhoe Bay and Barter Island.  When the release was noticed  at first light on August 21, measures were taken to immediately pump the remaining fuel to other tanks.  Low ceiling and patchy fog conditions hampered aerial detection of the fuel spill.  USCG district 17."
6605,1988-08-19,"Franco Trucking; Long Beach, California","Long Beach, California",33.7958,-118.199,,,Fatty alcohol,,,,,,,6,"On August 19, 1988  the U.S. Coast Guard Marine Safety Office (MSO) in Long Beach, California was notified that a tank truck had leaked an unknown amount of its cargo of fatty alcohol on the highway over a distance of approximately 1-1/2 miles before it was stopped by the Long Beach police.  USCG district 12."
6604,1988-08-19,"F/V Melissa Chris; Otstoia Island, Peril Straits, Alaska","Otstoia Island, Peril Straits, Alaska",57.4272,-135.602,,,"Diesel, lube oil",,,,,,3000,3,"On August 18, 1988, the Melissa Chris,  a 78-foot, wooden-hulled fish processing vessel, ran aground on Otstoia Island, 60 miles southwest of Juneau.  The vessel, listing up to 40?, carried 3,000 gallons of diesel fuel and lube oil.  A sheen was reported coming off the vessel.  Initially, the captain thought that he would be able to refloat the vessel on the next high tide, at 2000.  However, a U.S. Coast Guard overflight on August 19 revealed that the Melissa Chris was lying on her starboard side.  USCG district 17."
6603,1988-08-16,"BASF; Savannah, Georgia","Savannah, Georgia",32.0521,-81.0921,,,Polyalklamine,,,,,,2,3,"On the evening of August 15, 1988, the U.S. Coast Guard Marine Safety Office (MSO), Savannah, Georgia, received a report from the Savannah Fire Department that a marine portable tank labelled POLYALKLAMINE (UN 2735) was leaking at the BASF lot, a local transportation company.  USCG district 7."
6602,1988-08-12,"Whidbey Island Naval Air Station; Coupeville, Washington","Coupeville, Washington",48.22,-122.684,,,JP-5 fuel,,,,,,500,3,"On August 12, 1988, the U.S. Coast Guard Marine Safety Office (MSO), Puget Sound, received a report of a spill near the U.S. Naval Float Plane Base on Whidbey Island.  Investigation and discussions with the Navy revealed that a valve on one of a series of underground storage tanks had been left open for several days.  JP-5 fuel had escaped into the surrounding drainage system and had eventually flowed into an old drain pipe which emptied into Puget Sound.  Approximately 500 gallons was released into the Sound before the spill was discovered and the valve closed.  USCG district 13."
6601,1988-08-08,"F/V Andromeda; Off Cape Cod, Massachusetts","Off Cape Cod, Massachusetts",41.788,-69.4186,,,Diesel fuel,,,,,,6000,3,"On August 8, 1988, the fishing vessel Andromeda was reported sunken in the open ocean 40 miles east of Cape Cod.  The vessel's tanks contained an estimated 6,000 gallons of diesel fuel.  USCG district 1."
6598,1988-08-05,"Dyers Dry Cleaning; Cohasset, Massachusetts","Cohasset, Massachusetts",42.2482,-70.8222,,,Tetrachloroethylene (TCE),,,,,,500,3,"On August 5, 1988, the U.S. Coast Guard Captain of the Port (COTP), Boston, received a report that a fire at Dyers Dry Cleaning, Inc. had resulted in the release of approximately 500 gallons of tetrachloroethylene (TCE) into the Cohasset sewer system.  USCG district 1."
6599,1988-08-05,"Mystery Spill5; Upper Cook Inlet, Alaska","Upper Cook Inlet, Alaska",61.0826,-150.635,,,Oil,,,,,,,3,"On August 5, 1988, personnel on the Phillips Petroleum gas platform in upper Cook Inlet observed several patches of black oil with sheen.  At 1000, a U.S. Coast Guard C-130 overflight confirmed the oil slick and observed a few scattered patches in an area from 10 miles west of Fire Island southwest to Trading Bay.  USCG district 17."
6600,1988-08-05,"Truck Accident; Providence, Rhode Island","Providence, Rhode Island",41.8319,-71.4173,,,Vegetable oil,,,,,,6000,3,"On August 5, 1988, the U.S. Coast Guard Marine Safety Office (MSO) in Providence, Rhode Island received a report from the Rhode Island Department of Environmental Management (DEM) that a tank truck containing 6,000 gallons of vegetable oil had turned over on an exit ramp north of Providence on Interstate 95. The DEM and fire department were on scene.Rhode Island DEM reported that the spill had totaled approximately 6,000 gallons of vegetable oil.  An unknown volume of this material entered a tributary to Narragansett Bay.  USCG district 1."
6597,1988-08-04,"F/V Nancy Christine II; Woods Hole, Massachusetts","Woods Hole, Massachusetts",41.5199,-70.6778,,,Diesel fuel,,,,,,900,3,"On August 4, the 65-foot steel fishing vessel Nancy Christine II was reported aground off Grassy Island at Woods Hole, Massachusetts.  Initial attempts to refloat the fishing vessel during the falling tide had failed.  The vessel's tanks contained an estimated 900 gallons of diesel fuel.  USCG district 1."
6596,1988-08-02,"JP-4 Pipeline Spill; Burlington County, New Jersey","Burlington County, New Jersey",39.9295,-74.717,,,Jet fuel,,,,,,100000,3,"At approximately 1000 on August 2, 1988, a municipal work crew digging holes for telephone poles struck an eight-inch underground jet fuel transfer pipeline.  The product leaked for about 25 minutes before the valves could be turned off.  The local fire department contained the spill and contractors removed the product.  USCG district 1."
6595,1988-08-01,"Propane Tank Explosion Tunnel Scenario; Baltimore, Maryland","Baltimore, Maryland",39.2912,-76.6227,,,Propane gas,,,,,,,3,"The two harbor tunnels in Baltimore, Maryland provide the primary access for the southern portion of the city.  Recently, the Maryland Department of Transportation reviewed tunnel regulations that presently prohibit the passage of vehicles carrying compressed flammable gasses in the tunnel, to assess whether the regulations should be relaxed.  Some agencies in Maryland advocated permitting recreational vehicles to pass through the tunnels with propane gas cylinders in place and in operational condition.  The Baltimore Fire Department, however, believed this proposal to be risky, inherently unsafe, and unnecessary.  USCG district 5."
6594,1988-07-29,"Mystery Oil Spill; Mona Island, Puerto Rico","Mona Island, Puerto Rico",18.0867,-67.8894,,,heavy black oil,,,,,,,3,"On July 29, 1988, the U.S. Coast Guard Marine Safety Office (MSO), San Juan, Puerto Rico, received a report of ""heavy black oil"" washing ashore on the entire south coast of Mona Island, 40 miles west of Puerto Rico.  Upon further investigation, it was determined that on July 13 or 14, an oil  spill of unknown origin and quantity had occurred off of the southeast coast of Mona Island, with especially heavy impacts on the Playa de Pajaros beach area."
6593,1988-07-28,"C/S DISCOVERY; San Juan, Puerto Rico","San Juan, Puerto Rico",18.4588,-66.07,,,"Flammable liquids, corrosives, marine diesel",,,,,,,3,"On July 28, 1988, the Sea Land container ship DISCOVERY ran hard aground in San Juan Harbor between buoys 6 and 8. On board the cargo included containers of hazardous materials such as poisons, flammable liquids and corrosives among others as well as over 18,200 barrels of marine diesel.  USCG district 7."
6590,1988-07-18,"F/V Naiad; Halfway Rock, Sakonnet, Rhode Island","Halfway Rock, Sakonnet, Rhode Island",41.4478,-71.2044,,,Diesel fuel,,,,,,100,3,"On July 18, 1988, the wooden fishing vessel Naiad was reported aground on Halfway Rock, off the coast off Rhode Island's Briggs Point.  Initial attempts to refloat the fishing vessel failed.  The vessel carried an estimated 600 gallons of diesel fuel.  USCG district 1."
6591,1988-07-18,"T/B KENAI; Dixon Entrance, Southeast Alaska","Dixon Entrance, Southeast Alaska",55.054,-162.529,,,Diesel fuel,,,,,,100,6,"On January 3, 1989, the barge KENAI grounded at Thin Point at the entrance to Cold Bay, Alaska, after breaking its tug tow line.  The barge was carrying mostly dry goods, but also had a small amount of diesel fuel and 40,000 pounds of low-level, polychlorinated biphenyl (PCB)-laden soil removed from the U.S. Navy facility at Amchitka Island.  The soil was being transported to a repository in Oregon.  None of the containers of soil was lost overboard, however, damage to one of the tanks spilled about one hundred gallons of diesel.  USCG district 17."
6592,1988-07-18,"Tug Cindy Lee; Jackolof Bay, Homer, Alaska","Jackolof Bay, Homer, Alaska",59.5823,-151.438,,,Diesel fuel,,,,,,,3,"On the morning of July 18, 1988, NOAA's Outer Continental Shelf Environmental Assessment Program (OCSEAP) office was notified by its Kasitsna Bay lab that a small oil spill from a tug and barge operation had occurred near the head of Jackolof Bay.  At the time, OCSEAP was conducting a controlled experiment in Jackolof Bay on the effect of dissolved hydrocarbons on migrating salmon.  The tug Cindy Lee and the barge were apparently under contract to the Seldovia Native Association.  While mining gravel from Jackolof Creek (a salmon migration stream), the barge grounded and lost a small amount of diesel fuel.   Sheen was reported on the water, as well as a small amount of oiling of the high tide wetlands at the head of Jackolof Bay.  The area of sheen was estimated to measure roughly 500 yards by 200 yards.  USCG district 17."
6589,1988-07-13,"Nord Pacific; Inner Harbor, Corpus Christi, Texas","Inner Harbor, Corpus Christi, Texas",27.8117,-97.4133,,,Beatrice (North Sea) crude oil,,,,,,645000,8,"On the night of July 13, 1988, the Nord Pacific suffered hull damage while docking at the Southwestern Oil and Refinery Dock #3, on the south side of the inner harbor, Corpus Christi, Texas.  The collision with the dock tore an 8 foot by 1 foot hole in the No. 6 port wing tank about one foot above the waterline.  The Nord Pacific was carrying 625,000 barrels of Beatrice crude oil, 15,350 barrels of which spilled into the harbor before the tank could be pumped down.  The spill response began immediately and lasted until July 22.  This spill was a textbook case of things that went well, including favorable weather conditions, no fire at the time of collision, rapid response, minimum resources at risk, direct access to all impacted areas, and small tidal range in a dead-end harbor.  USCG district 8.  Keyword: Atlantic Strike Team (AST), containment boom, vacuum truck, evaporation, propane cannons, air horns, volunteers, sorbents, filter fence, Regional Response Team, Elastol, low pressure washing.."
